product_name,item_internal_name,product_category_name,product_category_description,Category Visibility,type,Item Colour,price,allow_custom_amount,item_cost_price,item_description,collection_vat_amount,on_premise_vat_amount,allergens,dietary_requirements,modifier_category_name,modifier_category_internal_name,modifier_category_type,modifier_category_selection_required,modifier_item_name,modifier_internal_name,modifier_item_description,modifier_allergens,modifier_dietary_requirements,modifier_value,modifier_cost_price,modifier_default_option,Rank
SAINT MONDAY,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SAINT MONDAY,single choice,no,HALF TOP,GK,,,,-3.3,,no,369887106713
SAINT MONDAY,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SAINT MONDAY,single choice,no,MASS,GK,,,,7,,no,369887106713
SCHWARZBIER,,DRAUGHT,German Kraft,Internal,drink,Sunrise,6.9,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SCHWARZBIER,single choice,no,PINT,PINT SCHWARZBIER,,,,0,,yes,369887104013
SCHWARZBIER,,DRAUGHT,German Kraft,Internal,drink,Sunrise,6.9,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SCHWARZBIER,single choice,no,HALF,HALF SCHWARZBIER,,,,-3.2,,no,369887104013
SCHWARZBIER,,DRAUGHT,German Kraft,Internal,drink,Sunrise,6.9,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SCHWARZBIER,single choice,no,SHANDY,SHANDY SCHWARZBIER,,,,0,,no,369887104013
SCHWARZBIER,,DRAUGHT,German Kraft,Internal,drink,Sunrise,6.9,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SCHWARZBIER,single choice,no,HALF SHANDY,HALF SHANDY SCHWARZBIER,,,,-3.2,,no,369887104013
SCHWARZBIER,,DRAUGHT,German Kraft,Internal,drink,Sunrise,6.9,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SCHWARZBIER,single choice,no,TOP,TOP SCHWARZBIER,,,,0,,no,369887104013
SCHWARZBIER,,DRAUGHT,German Kraft,Internal,drink,Sunrise,6.9,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SCHWARZBIER,single choice,no,HALF TOP,HALF TOP SCHWARZBIER,,,,-3.2,,no,369887104013
SIGGI,GK,DRAUGHT,German Kraft,Internal,drink,Sunrise,6.65,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SIGGI,single choice,no,PINT,21100006600,,,,0,,yes,369887102313
SIGGI,GK,DRAUGHT,German Kraft,Internal,drink,Sunrise,6.65,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SIGGI,single choice,no,HALF,21100006601,,,,-3.05,,no,369887102313
SIGGI,GK,DRAUGHT,German Kraft,Internal,drink,Sunrise,6.65,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SIGGI,single choice,no,SHANDY,21100006602,,,,0,,no,369887102313
SIGGI,GK,DRAUGHT,German Kraft,Internal,drink,Sunrise,6.65,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SIGGI,single choice,no,HALF SHANDY,21100006603,,,,-3.05,,no,369887102313
SIGGI,GK,DRAUGHT,German Kraft,Internal,drink,Sunrise,6.65,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SIGGI,single choice,no,TOP,21100006604,,,,0,,no,369887102313
SIGGI,GK,DRAUGHT,German Kraft,Internal,drink,Sunrise,6.65,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SIGGI,single choice,no,HALF TOP,21100006605,,,,-3.05,,no,369887102313
SIGGI,GK,DRAUGHT,German Kraft,Internal,drink,Sunrise,6.65,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK SIGGI,single choice,no,MASS,21100006607,,,,6.35,,no,369887102313
GROWLER DEPOSIT,21100200100,DRAUGHT,German Kraft,Internal,other,Coral,10,0,,,20,20,,,,,multi choice,no,,,,,,,,,369877786911
A&H RAUCHBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK A&H RAUCHBIER SIZE / OPTIONS,single choice,no,PINT,21200005000,,,,0,,yes,369868669013
A&H RAUCHBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK A&H RAUCHBIER SIZE / OPTIONS,single choice,no,HALF,21200005001,,,,-3.4,,no,369868669013
A&H RAUCHBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK A&H RAUCHBIER SIZE / OPTIONS,single choice,no,SHANDY,21200005002,,,,0,,no,369868669013
A&H RAUCHBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK A&H RAUCHBIER SIZE / OPTIONS,single choice,no,HALF SHANDY,21200005003,,,,-3.4,,no,369868669013
A&H RAUCHBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK A&H RAUCHBIER SIZE / OPTIONS,single choice,no,TOP,21200005004,,,,0,,no,369868669013
A&H RAUCHBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK A&H RAUCHBIER SIZE / OPTIONS,single choice,no,HALF TOP,21200005005,,,,-3.4,,no,369868669013
A&H RAUCHBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK A&H RAUCHBIER SIZE / OPTIONS,single choice,no,MASS,21200005007,,,,7.1,,no,369868669013
BLACKGUARD STOUT,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK BLACKGUARD STOUT,single choice,no,PINT,21200004200,,,,0,,yes,369868582013
BLACKGUARD STOUT,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK BLACKGUARD STOUT,single choice,no,HALF,21200004201,,,,-3.4,,no,369868582013
BOMB SQUAD,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK BOMB SQUAD,single choice,no,PINT,21200005800,,,,0,,yes,369868577813
BOMB SQUAD,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK BOMB SQUAD,single choice,no,HALF,21200005801,,,,-3.2,,no,369868577813
BOMB SQUAD,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK BOMB SQUAD,single choice,no,SHANDY,21200005802,,,,0,,no,369868577813
BOMB SQUAD,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK BOMB SQUAD,single choice,no,HALF SHANDY,21200005803,,,,-3.2,,no,369868577813
BOMB SQUAD,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK BOMB SQUAD,single choice,no,TOP,21200005804,,,,0,,no,369868577813
BOMB SQUAD,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK BOMB SQUAD,single choice,no,HALF TOP,21200005805,,,,-3.2,,no,369868577813
BOMB SQUAD,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK BOMB SQUAD,single choice,no,MASS,21200005807,,,,6.6,,no,369868577813
CAMPFIRE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.1,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK CAMPFIRE,single choice,no,PINT,21200005600,,,,0,,yes,369868528713
CAMPFIRE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.1,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK CAMPFIRE,single choice,no,HALF,21200005601,,,,-3.1,,no,369868528713
CAMPFIRE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.1,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK CAMPFIRE,single choice,no,SHANDY,21200005602,,,,0,,no,369868528713
CAMPFIRE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.1,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK CAMPFIRE,single choice,no,HALF SHANDY,21200005603,,,,-3.1,,no,369868528713
CAMPFIRE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.1,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK CAMPFIRE,single choice,no,TOP,21200005604,,,,0,,no,369868528713
CAMPFIRE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.1,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK CAMPFIRE,single choice,no,HALF TOP,21200005605,,,,-3.1,,no,369868528713
CAMPFIRE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.1,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK CAMPFIRE,single choice,no,MASS,21200005607,,,,6.9,,no,369868528713
CAPLE ROAD,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK CAPLE ROAD,single choice,no,PINT,21200006100,,,,0,,yes,369868527513
CAPLE ROAD,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK CAPLE ROAD,single choice,no,HALF,21200006101,,,,-3.4,,no,369868527513
CAPLE ROAD,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK CAPLE ROAD,single choice,no,SHANDY,21200006102,,,,0,,no,369868527513
CAPLE ROAD,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK CAPLE ROAD,single choice,no,HALF SHANDY,21200006103,,,,-3.4,,no,369868527513
CAPLE ROAD,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK CAPLE ROAD,single choice,no,TOP,21200006104,,,,0,,no,369868527513
CAPLE ROAD,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK CAPLE ROAD,single choice,no,HALF TOP,21200006105,,,,-3.4,,no,369868527513
DEN HOPR,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK DEN HOPR,single choice,no,PINT,21200000100,,,,0,,yes,369868351213
DEN HOPR,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK DEN HOPR,single choice,no,HALF,21200000101,,,,-3.2,,no,369868351213
DEN HOPR,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK DEN HOPR,single choice,no,SHANDY,21200000102,,,,0,,no,369868351213
DEN HOPR,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK DEN HOPR,single choice,no,HALF SHANDY,21200000103,,,,-3.2,,no,369868351213
DEN HOPR,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK DEN HOPR,single choice,no,TOP,21200000104,,,,0,,no,369868351213
DEN HOPR,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK DEN HOPR,single choice,no,HALF TOP,21200000105,,,,-3.2,,no,369868351213
HACKNEY FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK HACKNEY FESTBIER SIZE / OPTIONS,single choice,no,PINT,21200006600,,,,0,,yes,369868144213
HACKNEY FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK HACKNEY FESTBIER SIZE / OPTIONS,single choice,no,HALF,21200006601,,,,-3.5,,no,369868144213
HACKNEY FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK HACKNEY FESTBIER SIZE / OPTIONS,single choice,no,SHANDY,21200006602,,,,0,,no,369868144213
HACKNEY FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK HACKNEY FESTBIER SIZE / OPTIONS,single choice,no,HALF SHANDY,21200006603,,,,-3.5,,no,369868144213
HACKNEY FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK HACKNEY FESTBIER SIZE / OPTIONS,single choice,no,TOP,21200006604,,,,0,,no,369868144213
HACKNEY FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK HACKNEY FESTBIER SIZE / OPTIONS,single choice,no,HALF TOP,21200006605,,,,-3.5,,no,369868144213
HACKNEY FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK HACKNEY FESTBIER SIZE / OPTIONS,single choice,no,MASS,21200006607,,,,7.5,,no,369868144213
MONDO FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK MONDO FESTBIER SIZE / OPTIONS,single choice,no,PINT,21200001500,,,,0,,yes,369867981913
MONDO FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK MONDO FESTBIER SIZE / OPTIONS,single choice,no,HALF,21200001501,,,,-3.4,,no,369867981913
MONDO FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK MONDO FESTBIER SIZE / OPTIONS,single choice,no,SHANDY,21200001502,,,,0,,no,369867981913
MONDO FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK MONDO FESTBIER SIZE / OPTIONS,single choice,no,HALF SHANDY,21200001503,,,,-3.4,,no,369867981913
MONDO FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK MONDO FESTBIER SIZE / OPTIONS,single choice,no,TOP,21200001504,,,,0,,no,369867981913
MONDO FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK MONDO FESTBIER SIZE / OPTIONS,single choice,no,HALF TOP,21200001505,,,,-3.4,,no,369867981913
MONDO FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK MONDO FESTBIER SIZE / OPTIONS,single choice,no,MASS,21200001507,,,,7.1,,no,369867981913
PILLARS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK PILLARS FESTBIER SIZE / OPTIONS,single choice,no,PINT,21200006200,,,,0,,yes,369867912713
PILLARS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK PILLARS FESTBIER SIZE / OPTIONS,single choice,no,HALF,21200006201,,,,-3.5,,no,369867912713
PILLARS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK PILLARS FESTBIER SIZE / OPTIONS,single choice,no,SHANDY,21200006202,,,,0,,no,369867912713
PILLARS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK PILLARS FESTBIER SIZE / OPTIONS,single choice,no,HALF SHANDY,21200006203,,,,-3.5,,no,369867912713
PILLARS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK PILLARS FESTBIER SIZE / OPTIONS,single choice,no,TOP,21200006204,,,,0,,no,369867912713
PILLARS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK PILLARS FESTBIER SIZE / OPTIONS,single choice,no,HALF TOP,21200006205,,,,-3.5,,no,369867912713
PILLARS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,GK PILLARS FESTBIER SIZE / OPTIONS,single choice,no,MASS,21200006207,,,,7.5,,no,369867912713
POOLSIDE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,PINT,21200000700,,,,0,,yes,369867897213
POOLSIDE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,HALF,21200000701,,,,-3.4,,no,369867897213
POOLSIDE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,SHANDY,21200000702,,,,0,,no,369867897213
POOLSIDE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,HALF SHANDY,21200000703,,,,-3.4,,no,369867897213
POOLSIDE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,TOP,21200000704,,,,0,,no,369867897213
POOLSIDE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,HALF TOP,21200000705,,,,-3.4,,no,369867897213
POOLSIDE,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,MASS,21200000707,,,,8.2,,no,369867897213
PURITY SESSION IPA,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,PINT,21200000700,,,,0,,yes,369867890313
PURITY SESSION IPA,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,HALF,21200000701,,,,-3.4,,no,369867890313
PURITY SESSION IPA,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,SHANDY,21200000702,,,,0,,no,369867890313
PURITY SESSION IPA,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,HALF SHANDY,21200000703,,,,-3.4,,no,369867890313
PURITY SESSION IPA,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,TOP,21200000704,,,,0,,no,369867890313
PURITY SESSION IPA,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,HALF TOP,21200000705,,,,-3.4,,no,369867890313
PURITY SESSION IPA,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK PURITY SESSION IPA,single choice,no,MASS,21200000707,,,,8.2,,no,369867890313
RIEGELE PILS,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK RIEGELE PILS SIZE / OPTIONS,single choice,no,PINT,21200006400,,,,0,,yes,369867814413
RIEGELE PILS,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK RIEGELE PILS SIZE / OPTIONS,single choice,no,HALF,21200006401,,,,-3.4,,no,369867814413
RIEGELE PILS,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK RIEGELE PILS SIZE / OPTIONS,single choice,no,SHANDY,21200006402,,,,0,,no,369867814413
RIEGELE PILS,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK RIEGELE PILS SIZE / OPTIONS,single choice,no,HALF SHANDY,21200006403,,,,-3.4,,no,369867814413
RIEGELE PILS,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK RIEGELE PILS SIZE / OPTIONS,single choice,no,TOP,21200006404,,,,0,,no,369867814413
RIEGELE PILS,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK RIEGELE PILS SIZE / OPTIONS,single choice,no,HALF TOP,21200006405,,,,-3.4,,no,369867814413
RIEGELE PILS,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK RIEGELE PILS SIZE / OPTIONS,single choice,no,MASS,21200006407,,,,7.1,,no,369867814413
ROAD SODA PA,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK ROAD SODA PA,single choice,no,PINT,21200000500,,,,0,,yes,369867812813
ROAD SODA PA,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK ROAD SODA PA,single choice,no,HALF,21200000501,,,,-3.2,,no,369867812813
ROAD SODA PA,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK ROAD SODA PA,single choice,no,SHANDY,21200000502,,,,0,,no,369867812813
ROAD SODA PA,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK ROAD SODA PA,single choice,no,HALF SHANDY,21200000503,,,,-3.2,,no,369867812813
ROAD SODA PA,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK ROAD SODA PA,single choice,no,TOP,21200000504,,,,0,,no,369867812813
ROAD SODA PA,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,7.2,0,,,20,20,,,SIZE / OPTIONS,SIZE / OPTIONS - GK ROAD SODA PA,single choice,no,HALF TOP,21200000505,,,,-3.2,,no,369867812813
SAMBROOKS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SAMBROOKS FESTBIER SIZE / OPTIONS,single choice,no,PINT,21200006300,,,,0,,yes,369867775313
SAMBROOKS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SAMBROOKS FESTBIER SIZE / OPTIONS,single choice,no,HALF,21200006301,,,,-3.4,,no,369867775313
SAMBROOKS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SAMBROOKS FESTBIER SIZE / OPTIONS,single choice,no,SHANDY,21200006302,,,,0,,no,369867775313
SAMBROOKS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SAMBROOKS FESTBIER SIZE / OPTIONS,single choice,no,HALF SHANDY,21200006303,,,,-3.4,,no,369867775313
SAMBROOKS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SAMBROOKS FESTBIER SIZE / OPTIONS,single choice,no,TOP,21200006304,,,,0,,no,369867775313
SAMBROOKS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SAMBROOKS FESTBIER SIZE / OPTIONS,single choice,no,HALF TOP,21200006305,,,,-3.4,,no,369867775313
SAMBROOKS FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SAMBROOKS FESTBIER SIZE / OPTIONS,single choice,no,MASS,21200006307,,,,7.1,,no,369867775313
SIREN PORTER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SIREN PORTER SIZE / OPTIONS,single choice,no,HALF,21200006801,,,,-3.4,,no,369867770913
SIREN PORTER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SIREN PORTER SIZE / OPTIONS,single choice,no,HALF SHANDY,21200006803,,,,-3.4,,no,369867770913
SIREN PORTER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SIREN PORTER SIZE / OPTIONS,single choice,no,HALF TOP,21200006805,,,,-3.4,,no,369867770913
SIREN PORTER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SIREN PORTER SIZE / OPTIONS,single choice,no,MASS,21200006807,,,,7.1,,no,369867770913
SIREN PORTER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SIREN PORTER SIZE / OPTIONS,single choice,no,SHANDY,21200006802,,,,0,,no,369867770913
SIREN PORTER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SIREN PORTER SIZE / OPTIONS,single choice,no,TOP,21200006804,,,,0,,no,369867770913
SIREN PORTER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK SIREN PORTER SIZE / OPTIONS,single choice,no,PINT,21200006800,,,,0,,no,369867770913
VOCATION FESTBIER,GK,DRAUGHT,German Kraft,Internal,drink,Lemon,6.9,0,,,20,20,,,SIZE / OPTIONS,GK VOCATION FESTBIER SIZE / OPTIONS,single choice,no,PINT,21200006700,,,,0,,yes,369867541413
